ID1;Source;ID;Year;Length;Type_length;Weight;Type_of_weight;age;Prob.East.;GEAR;BFT_Area;Month;quarter;Method
2549;GBYP;INRH-MO-L-92;2012;187;SFL;NA;;13;0.862;TP;SE_ATL;5;2;Otolith Chemistry
2550;GBYP;INRH-MO-L-93;2012;202;SFL;NA;;NA;0.97;TP;SE_ATL;5;2;Otolith Chemistry
2551;GBYP;INRH-MO-L-94;2012;202;SFL;NA;;11;0.922;TP;SE_ATL;5;2;Otolith Chemistry
2552;GBYP;INRH-MO-L-95;2012;220;SFL;NA;;15;0.965;TP;SE_ATL;5;2;Genetics
2553;GBYP;INRH-MO-L-96;2012;182;SFL;NA;;9;0.976;TP;SE_ATL;5;2;Genetics
2554;GBYP;INRH-MO-L-97;2012;206;SFL;NA;;11;0.966;TP;SE_ATL;5;2;Genetics
2555;GBYP;INRH-MO-L-98;2012;202;SFL;NA;;NA;0.983;TP;SE_ATL;5;2;Genetics
2556;GBYP;INRH-MO-L-99;2012;206;SFL;NA;;10;0.99;TP;SE_ATL;5;2;Otolith Chemistry
2557;GBYP;INRH-MO-L-100;2012;171;SFL;NA;;8;0.584;TP;SE_ATL;5;2;Otolith Chemistry
2558;GBYP;INRH-MO-L-101;2012;233;SFL;NA;;9;0.966;TP;SE_ATL;5;2;Otolith Chemistry
2559;GBYP;INRH-MO-L-102;2012;202;SFL;NA;;16;0.81;TP;SE_ATL;5;2;Otolith Chemistry
2560;GBYP;INRH-MO-L-103;2012;213;SFL;NA;;11;0.868;TP;SE_ATL;5;2;Genetics
2561;GBYP;INRH-MO-L-104;2012;189;SFL;NA;;NA;0.952;TP;SE_ATL;5;2;Genetics
2562;GBYP;INRH-MO-L-105;2012;210;SFL;NA;;11;0.966;TP;SE_ATL;5;2;Genetics
2563;GBYP;INRH-MO-L-106;2012;210;SFL;NA;;11;0.887;TP;SE_ATL;5;2;Otolith Chemistry
2564;GBYP;INRH-MO-L-107;2012;216;SFL;NA;;13;0.989;TP;SE_ATL;5;2;Genetics
2565;GBYP;INRH-MO-L-108;2012;214;SFL;NA;;NA;0.949;TP;SE_ATL;5;2;Otolith Chemistry
2566;GBYP;INRH-MO-L-109;2012;202;SFL;NA;;10;0.822;TP;SE_ATL;5;2;Otolith Chemistry
2567;GBYP;INRH-MO-L-110;2012;218;SFL;NA;;NA;0.735;TP;SE_ATL;5;2;Otolith Chemistry
2568;GBYP;INRH-MO-L-111;2012;229;SFL;NA;;NA;0.959;TP;SE_ATL;5;2;Otolith Chemistry
2569;GBYP;INRH-MO-L-112;2012;225;SFL;NA;;11;0.971;TP;SE_ATL;5;2;Genetics
2570;GBYP;INRH-MO-L-113;2012;217;SFL;NA;;10;0.986;TP;SE_ATL;5;2;Otolith Chemistry
2571;GBYP;INRH-MO-L-114;2012;196;SFL;NA;;NA;0.904;TP;SE_ATL;5;2;Otolith Chemistry
2572;GBYP;INRH-MO-L-115;2012;200;SFL;NA;;14;0.978;TP;SE_ATL;5;2;Genetics
2573;GBYP;INRH-MO-L-116;2012;213;SFL;NA;;9;0.841;TP;SE_ATL;5;2;Otolith Chemistry
2574;GBYP;INRH-MO-L-117;2012;193;SFL;NA;;NA;0.867;TP;SE_ATL;5;2;Genetics
2575;GBYP;INRH-MO-L-118;2012;222;SFL;NA;;10;0.935;TP;SE_ATL;5;2;Otolith Chemistry
2576;GBYP;INRH-MO-L-119;2012;206;SFL;NA;;10;0.876;TP;SE_ATL;5;2;Otolith Chemistry
2577;GBYP;INRH-MO-L-120;2012;206;SFL;NA;;10;0.875;TP;SE_ATL;5;2;Otolith Chemistry
2578;GBYP;INRH-MO-L-121;2012;222;SFL;NA;;NA;0.949;TP;SE_ATL;5;2;Otolith Chemistry
2579;GBYP;INRH-MO-L-122;2012;202;SFL;NA;;NA;0.914;TP;SE_ATL;5;2;Otolith Chemistry
2580;GBYP;INRH-MO-L-123;2012;206;SFL;NA;;NA;0.831;TP;SE_ATL;5;2;Otolith Chemistry
2581;GBYP;INRH-MO-L-124;2012;202;SFL;NA;;NA;0.64;TP;SE_ATL;5;2;Otolith Chemistry
2582;GBYP;INRH-MO-L-125;2012;214;SFL;NA;;NA;0.843;TP;SE_ATL;5;2;Otolith Chemistry
2583;GBYP;INRH-MO-L-126;2012;187;SFL;NA;;NA;0.874;TP;SE_ATL;5;2;Genetics
2584;GBYP;INRH-MO-L-127;2012;218;SFL;NA;;NA;0.927;TP;SE_ATL;5;2;Otolith Chemistry
2585;GBYP;INRH-MO-L-128;2012;218;SFL;NA;;NA;0.958;TP;SE_ATL;5;2;Otolith Chemistry
2586;GBYP;INRH-MO-L-129;2012;197;SFL;NA;;NA;0.777;TP;SE_ATL;5;2;Otolith Chemistry
2587;GBYP;INRH-MO-L-131;2012;225;SFL;NA;;NA;0.952;TP;SE_ATL;5;2;Otolith Chemistry
2588;GBYP;INRH-MO-L-132;2012;227;SFL;NA;;NA;0.957;TP;SE_ATL;5;2;Otolith Chemistry
2589;GBYP;INRH-MO-L-133;2012;229;SFL;NA;;NA;0.899;TP;SE_ATL;5;2;Otolith Chemistry
2590;GBYP;INRH-MO-L-134;2012;215;SFL;NA;;NA;0.914;TP;SE_ATL;5;2;Otolith Chemistry
2591;GBYP;INRH-MO-L-135;2012;222;SFL;NA;;NA;0.238;TP;SE_ATL;5;2;Otolith Chemistry
2592;GBYP;INRH-MO-L-136;2012;210;SFL;NA;;NA;0.978;TP;SE_ATL;5;2;Otolith Chemistry
2593;GBYP;INRH-MO-L-138;2013;199;SFL;NA;TW;NA;0.968;TP;SE_ATL;5;2;Genetics
2594;GBYP;INRH-MO-L-139;2013;194;SFL;NA;TW;NA;0.9;TP;SE_ATL;5;2;Otolith Chemistry
2595;GBYP;INRH-MO-L-140;2013;247;SFL;NA;TW;NA;0.939;TP;SE_ATL;5;2;Otolith Chemistry
2596;GBYP;INRH-MO-L-141;2013;219;SFL;NA;TW;NA;0.815;TP;SE_ATL;5;2;Genetics
2597;GBYP;INRH-MO-L-142;2013;195;SFL;NA;TW;NA;0.854;TP;SE_ATL;5;2;Otolith Chemistry
2598;GBYP;INRH-MO-L-143;2013;235;SFL;NA;TW;NA;0.973;TP;SE_ATL;5;2;Otolith Chemistry
2599;GBYP;INRH-MO-L-144;2013;195;SFL;NA;TW;NA;0.897;TP;SE_ATL;5;2;Otolith Chemistry
2600;GBYP;INRH-MO-L-145;2013;233;SFL;NA;TW;NA;0.73;TP;SE_ATL;5;2;Otolith Chemistry
2601;GBYP;INRH-MO-L-146;2013;215;SFL;NA;TW;NA;0.863;TP;SE_ATL;5;2;Genetics
2602;GBYP;INRH-MO-L-147;2013;235;SFL;NA;TW;NA;0.17;TP;SE_ATL;5;2;Genetics
2603;GBYP;INRH-MO-L-148;2013;209;SFL;NA;TW;NA;0.22;TP;SE_ATL;5;2;Genetics
2604;GBYP;INRH-MO-L-149;2013;217;SFL;NA;TW;NA;0.773;TP;SE_ATL;5;2;Otolith Chemistry
2605;GBYP;INRH-MO-L-150;2013;215;SFL;NA;TW;NA;0.878;TP;SE_ATL;5;2;Otolith Chemistry
2606;GBYP;INRH-MO-L-151;2013;199;SFL;NA;TW;NA;0.631;TP;SE_ATL;5;2;Otolith Chemistry
2607;GBYP;INRH-MO-L-152;2013;199;SFL;NA;TW;NA;0.093;TP;SE_ATL;5;2;Genetics
2608;GBYP;INRH-MO-L-153;2013;226;SFL;NA;TW;NA;0.386;TP;SE_ATL;5;2;Genetics
2609;GBYP;INRH-MO-L-154;2013;206;SFL;NA;TW;NA;0.75;TP;SE_ATL;5;2;Genetics
2610;GBYP;INRH-MO-L-155;2013;230;SFL;NA;TW;NA;0.568;TP;SE_ATL;5;2;Genetics
2611;GBYP;INRH-MO-L-156;2013;225;SFL;NA;TW;NA;0.07028;TP;SE_ATL;5;2;Genetics
2612;GBYP;INRH-MO-L-157;2013;219;SFL;NA;TW;NA;0.945;TP;SE_ATL;5;2;Otolith Chemistry
2613;GBYP;INRH-MO-L-158;2013;230;SFL;NA;TW;NA;0.806;TP;SE_ATL;5;2;Otolith Chemistry
2614;GBYP;INRH-MO-L-159;2013;212;SFL;NA;TW;NA;0.54;TP;SE_ATL;5;2;Genetics
2615;GBYP;INRH-MO-L-160;2013;212;SFL;NA;TW;NA;0.468;TP;SE_ATL;5;2;Genetics
2616;GBYP;INRH-MO-L-161;2013;226;SFL;NA;TW;NA;0.392;TP;SE_ATL;5;2;Genetics
2617;GBYP;INRH-MO-L-162;2013;206;SFL;NA;TW;NA;0.476;TP;SE_ATL;5;2;Genetics
2618;GBYP;INRH-MO-L-163;2013;206;SFL;NA;TW;NA;0.707;TP;SE_ATL;5;2;Otolith Chemistry
2619;GBYP;INRH-MO-L-164;2013;202;SFL;NA;TW;NA;0.269;TP;SE_ATL;5;2;Genetics
2620;GBYP;INRH-MO-L-165;2013;202;SFL;NA;TW;NA;0.381;TP;SE_ATL;5;2;Genetics
2621;GBYP;INRH-MO-L-166;2013;195;SFL;NA;TW;NA;0.181;TP;SE_ATL;5;2;Genetics
2622;GBYP;INRH-MO-L-167;2013;206;SFL;NA;TW;NA;0.845;TP;SE_ATL;5;2;Genetics
2623;GBYP;INRH-MO-L-168;2013;206;SFL;NA;TW;NA;0.328;TP;SE_ATL;5;2;Genetics
2624;GBYP;INRH-MO-L-169;2013;230;SFL;NA;TW;NA;0.71;TP;SE_ATL;5;2;Genetics
2625;GBYP;INRH-MO-L-170;2013;209;SFL;NA;TW;NA;0.608;TP;SE_ATL;5;2;Otolith Chemistry
2626;GBYP;INRH-MO-L-171;2013;228;SFL;210;TW;NA;0.912;TP;SE_ATL;5;2;Otolith Chemistry
2627;GBYP;INRH-MO-L-172;2013;238;SFL;227;TW;NA;0.831;TP;SE_ATL;5;2;Otolith Chemistry
2628;GBYP;INRH-MO-L-173;2013;217;SFL;193;TW;NA;0.514;TP;SE_ATL;5;2;Genetics
2629;GBYP;INRH-MO-L-174;2013;236;SFL;245;TW;NA;0.449;TP;SE_ATL;5;2;Genetics
2630;GBYP;INRH-MO-L-175;2013;208;SFL;187;TW;NA;0.115;TP;SE_ATL;5;2;Genetics
2631;GBYP;INRH-MO-L-176;2013;211;SFL;177;TW;NA;0.796;TP;SE_ATL;5;2;Otolith Chemistry
2632;GBYP;INRH-MO-L-177;2013;217;SFL;185;TW;NA;0.949;TP;SE_ATL;5;2;Genetics
2633;GBYP;INRH-MO-L-178;2013;232;SFL;222;TW;NA;0.795;TP;SE_ATL;5;2;Otolith Chemistry
2634;GBYP;INRH-MO-L-179;2013;176;SFL;106;TW;NA;0.924;TP;SE_ATL;5;2;Otolith Chemistry
2635;GBYP;INRH-MO-L-180;2013;254;SFL;291;TW;NA;0.68;TP;SE_ATL;5;2;Otolith Chemistry
2636;GBYP;INRH-MO-L-181;2013;220;SFL;192;TW;NA;0.842;TP;SE_ATL;5;2;Otolith Chemistry
2637;GBYP;INRH-MO-L-182;2013;172;SFL;91;TW;NA;0.312;TP;SE_ATL;5;2;Genetics
2638;GBYP;INRH-MO-L-183;2013;230;SFL;217;TW;NA;0.666;TP;SE_ATL;5;2;Otolith Chemistry
2639;GBYP;INRH-MO-L-184;2013;218;SFL;189;TW;NA;0.674;TP;SE_ATL;5;2;Genetics
2640;GBYP;INRH-MO-L-185;2013;221;SFL;193;TW;NA;0.828;TP;SE_ATL;5;2;Genetics
2641;GBYP;INRH-MO-L-186;2013;212;SFL;180;TW;NA;0.914;TP;SE_ATL;5;2;Otolith Chemistry
2642;GBYP;INRH-MO-L-187;2013;198;SFL;152;TW;NA;0.635;TP;SE_ATL;5;2;Otolith Chemistry
2643;GBYP;INRH-MO-L-188;2013;236;SFL;269;TW;NA;0.765;TP;SE_ATL;5;2;Otolith Chemistry
2644;GBYP;INRH-MO-L-189;2013;195;SFL;150;TW;NA;0.594;TP;SE_ATL;5;2;Genetics
2645;GBYP;INRH-MO-L-190;2013;183;SFL;111;TW;NA;0.712;TP;SE_ATL;5;2;Otolith Chemistry
2646;GBYP;INRH-MO-L-191;2013;231;SFL;235;TW;NA;0.848;TP;SE_ATL;5;2;Otolith Chemistry
2647;GBYP;INRH-MO-L-192;2013;209;SFL;174;TW;NA;0.749;TP;SE_ATL;5;2;Otolith Chemistry
2648;GBYP;INRH-MO-L-193;2013;224;SFL;212;TW;NA;0.939;TP;SE_ATL;5;2;Otolith Chemistry
2649;GBYP;INRH-MO-L-194;2013;206;SFL;165;TW;NA;0.845;TP;SE_ATL;5;2;Otolith Chemistry
2650;GBYP;INRH-MO-L-195;2013;241;SFL;259;TW;NA;0.893;TP;SE_ATL;5;2;Genetics
2651;GBYP;INRH-MO-L-196;2013;211;SFL;168;TW;NA;0.289;TP;SE_ATL;5;2;Genetics
2652;GBYP;INRH-MO-L-197;2014;243;SFL;243;TW;NA;0.664;TP;SE_ATL;5;2;Otolith Chemistry
2653;GBYP;INRH-MO-L-198;2014;214;SFL;168;TW;NA;0.866;TP;SE_ATL;5;2;Otolith Chemistry
2654;GBYP;INRH-MO-L-199;2014;244;SFL;245;TW;NA;0.327;TP;SE_ATL;5;2;Genetics
2655;GBYP;INRH-MO-L-201;2014;223;SFL;189;TW;NA;0.016;TP;SE_ATL;5;2;Genetics
2656;GBYP;INRH-MO-L-202;2014;229;SFL;204;TW;NA;0.764;TP;SE_ATL;5;2;Otolith Chemistry
2657;GBYP;INRH-MO-L-203;2014;229;SFL;204;TW;NA;0.919;TP;SE_ATL;5;2;Otolith Chemistry
2658;GBYP;INRH-MO-L-204;2014;244;SFL;245;TW;NA;0.757;TP;SE_ATL;5;2;Otolith Chemistry
2659;GBYP;INRH-MO-L-205;2014;240;SFL;234;TW;NA;0.864;TP;SE_ATL;5;2;Otolith Chemistry
2660;GBYP;INRH-MO-L-206;2014;237;SFL;226;TW;NA;0.846;TP;SE_ATL;5;2;Otolith Chemistry
2661;GBYP;INRH-MO-L-207;2014;223;SFL;189;TW;NA;0.122;TP;SE_ATL;5;2;Genetics
2662;GBYP;INRH-MO-L-208;2014;253;SFL;273;TW;NA;0.735;TP;SE_ATL;5;2;Otolith Chemistry
2663;GBYP;INRH-MO-L-209;2014;236;SFL;223;TW;NA;0.708;TP;SE_ATL;5;2;Otolith Chemistry
2664;GBYP;INRH-MO-L-210;2014;199;SFL;136;TW;NA;0.403;TP;SE_ATL;5;2;Genetics
2665;GBYP;INRH-MO-L-211;2014;206;SFL;150;TW;NA;0.294;TP;SE_ATL;5;2;Genetics
2666;GBYP;INRH-MO-L-212;2014;227;SFL;199;TW;NA;0.306;TP;SE_ATL;5;2;Genetics
2667;GBYP;INRH-MO-L-213;2014;210;SFL;159;TW;NA;0.494;TP;SE_ATL;5;2;Genetics
2668;GBYP;INRH-MO-L-214;2014;244;SFL;245;TW;NA;0.834;TP;SE_ATL;5;2;Otolith Chemistry
2669;GBYP;INRH-MO-L-215;2014;244;SFL;245;TW;NA;0.038;TP;SE_ATL;5;2;Genetics
2670;GBYP;INRH-MO-L-216;2014;240;SFL;234;TW;NA;0.907;TP;SE_ATL;5;2;Otolith Chemistry
2671;GBYP;INRH-MO-L-217;2014;240;SFL;234;TW;NA;0.818;TP;SE_ATL;5;2;Otolith Chemistry
2672;GBYP;INRH-MO-L-218;2014;256;SFL;282;TW;NA;0.736;TP;SE_ATL;5;2;Otolith Chemistry
2673;GBYP;INRH-MO-L-219;2014;214;SFL;168;TW;NA;0.828;TP;SE_ATL;5;2;Otolith Chemistry
2674;GBYP;INRH-MO-L-220;2014;218;SFL;177;TW;NA;0.866;TP;SE_ATL;5;2;Otolith Chemistry
2675;GBYP;INRH-MO-L-221;2014;229;SFL;204;TW;NA;0.901;TP;SE_ATL;5;2;Otolith Chemistry
2676;GBYP;INRH-MO-L-222;2014;225;SFL;194;TW;NA;0.593;TP;SE_ATL;5;2;Genetics
2677;GBYP;INRH-MO-L-223;2014;220;SFL;182;TW;NA;0.013;TP;SE_ATL;5;2;Genetics
2678;GBYP;INRH-MO-L-224;2014;272;SFL;337;TW;NA;0.97;TP;SE_ATL;5;2;Otolith Chemistry
2679;GBYP;INRH-MO-L-225;2014;186;SFL;111;TW;NA;0.225;TP;SE_ATL;5;2;Genetics
2680;GBYP;INRH-MO-L-226;2014;214;SFL;168;TW;NA;0.055;TP;SE_ATL;5;2;Genetics
2681;GBYP;INRH-MO-L-227;2014;227;SFL;199;TW;NA;0.292;TP;SE_ATL;5;2;Genetics
2682;GBYP;INRH-MO-L-228;2014;210;SFL;159;TW;NA;0.082;TP;SE_ATL;5;2;Genetics
2683;GBYP;INRH-MO-L-229;2014;225;SFL;194;TW;NA;0.056;TP;SE_ATL;5;2;Genetics
2684;GBYP;INRH-MO-L-230;2014;210;SFL;159;TW;NA;0.156;TP;SE_ATL;5;2;Genetics
2685;GBYP;INRH-MO-L-231;2014;216;SFL;172;TW;NA;0.025;TP;SE_ATL;5;2;Genetics
2686;GBYP;INRH-MO-L-232;2014;254;SFL;276;TW;NA;0.205;TP;SE_ATL;5;2;Genetics
2687;GBYP;INRH-MO-L-233;2014;233;SFL;215;TW;NA;0.115;TP;SE_ATL;5;2;Genetics
2688;GBYP;INRH-MO-L-234;2014;225;SFL;194;TW;NA;0.853;TP;SE_ATL;5;2;Otolith Chemistry
2689;GBYP;INRH-MO-L-235;2014;230;SFL;207;TW;NA;0.051;TP;SE_ATL;5;2;Genetics
2690;GBYP;INRH-MO-L-236;2014;220;SFL;182;TW;NA;0.001;TP;SE_ATL;5;2;Genetics
2691;GBYP;INRH-MO-L-237;2014;229;SFL;204;TW;NA;0;TP;SE_ATL;5;2;Genetics
2692;GBYP;INRH-MO-L-238;2014;221;SFL;184;TW;NA;0.364;TP;SE_ATL;5;2;Otolith Chemistry
2693;GBYP;INRH-MO-L-239;2014;275;SFL;347;TW;NA;0.068;TP;SE_ATL;5;2;Genetics
2694;GBYP;INRH-MO-L-240;2014;239;SFL;231;TW;NA;0.027;TP;SE_ATL;5;2;Genetics
2695;GBYP;INRH-MO-L-241;2014;206;SFL;150;TW;NA;0.423;TP;SE_ATL;5;2;Genetics
2696;GBYP;INRH-MO-L-242;2014;218;SFL;177;TW;NA;0.252;TP;SE_ATL;5;2;Genetics
2697;GBYP;INRH-MO-L-243;2014;218;SFL;177;TW;NA;0.055;TP;SE_ATL;5;2;Genetics
2698;GBYP;INRH-MO-L-244;2014;219;SFL;179;TW;NA;0.441;TP;SE_ATL;5;2;Genetics
2699;GBYP;INRH-MO-L-245;2014;240;SFL;234;TW;NA;0.498;TP;SE_ATL;5;2;Genetics
2700;GBYP;INRH-MO-L-246;2014;243;SFL;243;TW;NA;0.073;TP;SE_ATL;5;2;Genetics
2701;GBYP;IPIM-PO-L-1;2011;238;SFL;142;TW;16;0.089;TP;SE_ATL;6;2;Otolith Chemistry
2702;GBYP;IPIM-PO-L-2;2011;195;SFL;106;TW;8;0.864;TP;SE_ATL;6;2;Otolith Chemistry
2703;GBYP;IPIM-PO-L-3;2011;240;SFL;175;TW;9;0.946;TP;SE_ATL;6;2;Otolith Chemistry
2704;GBYP;IPIM-PO-L-4;2011;195;SFL;112;TW;8;0.85;TP;SE_ATL;6;2;Otolith Chemistry
2705;GBYP;IPIM-PO-L-5;2011;190;SFL;115;TW;8;0.987;TP;SE_ATL;6;2;Otolith Chemistry
2706;GBYP;IPIM-PO-L-6;2011;195;SFL;116;TW;11;0.7;TP;SE_ATL;6;2;Otolith Chemistry
2707;GBYP;IPIM-PO-L-7;2011;200;SFL;105;TW;13;0.903087;TP;SE_ATL;6;2;Genetics
2708;GBYP;IPIM-PO-L-8;2011;190;SFL;116;TW;10;0.803;TP;SE_ATL;6;2;Otolith Chemistry
2709;GBYP;IPIM-PO-L-9;2011;196;SFL;119;TW;8;0.595;TP;SE_ATL;6;2;Otolith Chemistry
2710;GBYP;IPIM-PO-L-10;2011;196;SFL;122;TW;8;0.932;TP;SE_ATL;6;2;Otolith Chemistry
2711;GBYP;IPIM-PO-L-11;2011;195;SFL;120;TW;10;0.765;TP;SE_ATL;6;2;Otolith Chemistry
2712;GBYP;IPIM-PO-L-12;2011;205;SFL;101;TW;NA;0.047837;TP;SE_ATL;7;3;Genetics
2713;GBYP;IPIM-PO-L-13;2011;208;SFL;125;TW;8;0.873;TP;SE_ATL;7;3;Otolith Chemistry
2714;GBYP;IPIM-PO-L-14;2011;230;SFL;225;TW;11;0.697;TP;SE_ATL;8;3;Otolith Chemistry
2715;GBYP;IPIM-PO-L-15;2011;200;SFL;123;TW;8;0.449;TP;SE_ATL;8;3;Otolith Chemistry
2716;GBYP;IPIM-PO-L-16;2011;240;SFL;214;TW;17;0.952;TP;SE_ATL;8;3;Otolith Chemistry
2717;GBYP;IPIM-PO-L-17;2011;233;SFL;191;TW;10;0.863;TP;SE_ATL;8;3;Otolith Chemistry
2718;GBYP;IPIM-PO-L-18;2011;225;SFL;178;TW;15;0.927;TP;SE_ATL;8;3;Otolith Chemistry
2719;GBYP;IPIM-PO-L-19;2011;212;SFL;171;TW;9;0.795;TP;SE_ATL;8;3;Otolith Chemistry
2720;GBYP;IPIM-PO-L-20;2011;189;SFL;120;TW;8;0.624;TP;SE_ATL;8;3;Otolith Chemistry
2721;GBYP;IPIM-PO-L-21;2011;205;SFL;132;TW;10;0.852;TP;SE_ATL;8;3;Otolith Chemistry
2722;GBYP;IPIM-PO-L-22;2011;235;SFL;211;TW;9;0.898;TP;SE_ATL;8;3;Otolith Chemistry
2723;GBYP;IPIM-PO-L-23;2011;178;SFL;133;TW;8;0.982;TP;SE_ATL;7;3;Otolith Chemistry
2724;GBYP;IPIM-PO-L-24;2011;220;SFL;142;TW;10;0.984;TP;SE_ATL;7;3;Otolith Chemistry
2725;GBYP;IPIM-PO-L-25;2011;219;SFL;153;TW;10;0.312;TP;SE_ATL;8;3;Otolith Chemistry
2726;GBYP;IPIM-PO-L-26;2011;210;SFL;144;TW;8;0.65;TP;SE_ATL;8;3;Otolith Chemistry
2727;GBYP;IPIM-PO-L-27;2011;195;SFL;152;TW;7;0.964;TP;SE_ATL;9;3;Otolith Chemistry
2728;GBYP;IPIM-PO-L-28;2011;195;SFL;117;TW;12;0.976;TP;SE_ATL;8;3;Otolith Chemistry
2729;GBYP;IPIM-PO-L-29;2011;187;SFL;105;TW;NA;0.969;TP;SE_ATL;8;3;Otolith Chemistry
2730;GBYP;IPIM-PO-L-30;2011;190;SFL;138;TW;NA;0.535;TP;SE_ATL;8;3;Otolith Chemistry
2731;GBYP;IPIM-PO-L-31;2011;189;SFL;106;TW;NA;0.987;TP;SE_ATL;8;3;Otolith Chemistry
2732;GBYP;IPIM-PO-L-32;2011;241;SFL;262;TW;10;0.983;TP;SE_ATL;8;3;Otolith Chemistry
2733;GBYP;IPIM-PO-L-33;2011;198;SFL;127;TW;NA;0.545;TP;SE_ATL;8;3;Otolith Chemistry
2734;GBYP;IPIM-PO-L-34;2011;223;SFL;177;TW;10;0.98;TP;SE_ATL;8;3;Otolith Chemistry
2735;GBYP;IPIM-PO-L-35;2011;212;SFL;116;TW;9;0.961;TP;SE_ATL;8;3;Otolith Chemistry
2736;GBYP;IPIM-PO-L-36;2011;192;SFL;134;TW;NA;0.872;TP;SE_ATL;8;3;Otolith Chemistry
2737;GBYP;IPIM-PO-L-37;2011;214;SFL;150;TW;NA;0.934;TP;SE_ATL;8;3;Otolith Chemistry
2738;GBYP;IPIM-PO-L-38;2011;200;SFL;131;TW;7;0.772;TP;SE_ATL;8;3;Otolith Chemistry
2739;GBYP;IPIM-PO-L-39;2011;198;SFL;141;TW;NA;0.914;TP;SE_ATL;8;3;Otolith Chemistry
2740;GBYP;IPIM-PO-L-40;2011;186;SFL;118;TW;8;0.628202;TP;SE_ATL;8;3;Genetics
2741;GBYP;IPIM-PO-L-41;2011;214;SFL;186;TW;8;0.818;TP;SE_ATL;8;3;Otolith Chemistry
2742;GBYP;IPIM-PO-L-42;2011;278;SFL;353;TW;16;0.972;TP;SE_ATL;9;3;Otolith Chemistry
2743;GBYP;IPIM-PO-L-43;2011;198;SFL;126;TW;NA;0.539;TP;SE_ATL;9;3;Otolith Chemistry
2744;GBYP;IPIM-PO-L-44;2011;213;SFL;134;TW;8;0.641;TP;SE_ATL;9;3;Otolith Chemistry
2745;GBYP;IPIM-PO-L-45;2011;179;SFL;100;TW;NA;0.824;TP;SE_ATL;9;3;Otolith Chemistry
2746;GBYP;IPIM-PO-L-46;2011;191;SFL;109;TW;NA;0.625;TP;SE_ATL;9;3;Otolith Chemistry
2747;GBYP;IPIM-PO-L-47;2011;202;SFL;142;TW;NA;0.702;TP;SE_ATL;9;3;Otolith Chemistry
2748;GBYP;IPIM-PO-L-48;2011;202;SFL;139;TW;NA;0.35;TP;SE_ATL;9;3;Otolith Chemistry
2749;GBYP;IPIM-PO-L-49;2011;199;SFL;133;TW;NA;0.56;TP;SE_ATL;9;3;Otolith Chemistry
2750;GBYP;IPIM-PO-L-50;2011;200;SFL;127;TW;NA;0.259;TP;SE_ATL;9;3;Otolith Chemistry
2751;GBYP;IPIM-PO-L-51;2011;233;SFL;213;TW;11;0.98;TP;SE_ATL;9;3;Otolith Chemistry
2752;GBYP;IPIM-PO-L-52;2011;232;SFL;129;TW;8;0.969;TP;SE_ATL;9;3;Otolith Chemistry
2753;GBYP;IPIM-PO-L-53;2011;199;SFL;209;TW;NA;0.828;TP;SE_ATL;9;3;Otolith Chemistry
2754;GBYP;IPIM-PO-L-54;2011;198;SFL;173;TW;NA;0.986;TP;SE_ATL;9;3;Otolith Chemistry
2755;GBYP;IPIM-PO-L-55;2011;208;SFL;141;TW;7;0.439;TP;SE_ATL;9;3;Otolith Chemistry
2756;GBYP;IPIM-PO-L-56;2011;197;SFL;137;TW;NA;0.246;TP;SE_ATL;9;3;Otolith Chemistry
2757;GBYP;IPIM-PO-L-57;2011;182;SFL;119;TW;7;0.969;TP;SE_ATL;9;3;Otolith Chemistry
2758;GBYP;IPIM-PO-L-58;2011;212;SFL;156;TW;8;0.625;TP;SE_ATL;9;3;Otolith Chemistry
2759;GBYP;IPIM-PO-L-59;2011;215;SFL;146;TW;8;0.115;TP;SE_ATL;9;3;Otolith Chemistry
2760;GBYP;IPIM-PO-L-60;2011;195;SFL;120;TW;NA;0.948;TP;SE_ATL;9;3;Otolith Chemistry
2761;GBYP;IPIM-PO-L-63;2011;208;SFL;196;TW;8;0.984;TP;SE_ATL;9;3;Otolith Chemistry
2762;GBYP;IPIM-PO-L-64;2011;206;SFL;126;TW;8;0.888;TP;SE_ATL;9;3;Otolith Chemistry
2763;GBYP;IPIM-PO-L-65;2011;208;SFL;143;TW;7;0.774;TP;SE_ATL;9;3;Otolith Chemistry
2764;GBYP;IPIM-PO-L-66;2011;203;SFL;134;TW;7;0.918;TP;SE_ATL;9;3;Otolith Chemistry
2765;GBYP;IPIM-PO-L-67;2011;208;SFL;164;TW;NA;0.865;TP;SE_ATL;10;4;Otolith Chemistry
2766;GBYP;IPIM-PO-L-68;2011;211;SFL;135;TW;11;0.976;TP;SE_ATL;10;4;Otolith Chemistry
2767;GBYP;IPIM-PO-L-70;2011;259;SFL;307;TW;10;0.935;TP;SE_ATL;10;4;Otolith Chemistry
2768;GBYP;IPIM-PO-L-72;2011;198;SFL;118;TW;NA;0.905;TP;SE_ATL;10;4;Otolith Chemistry
2769;GBYP;IPIM-PO-L-73;2011;211;SFL;150;TW;13;0.908;TP;SE_ATL;10;4;Otolith Chemistry
2770;GBYP;IPIM-PO-L-74;2011;210;SFL;144;TW;9;0.831;TP;SE_ATL;10;4;Otolith Chemistry
2771;GBYP;IPIM-PO-L-75;2011;227;SFL;230;TW;10;0.986;TP;SE_ATL;10;4;Otolith Chemistry
