,SampID,PortSampled,Source,ID,Year,Length,Type_length,Weight,Type_of_weight,age,Prob.East.,GEAR,BFT_Area,Month,quarter,Method
2024,5683,St. Margarets Bay,Can,09BFT1-1,2017,261.42,CFL,289,TW,NA,0.252,TR,W_ATL,8,3,stable isotope
2025,5684,St. Margarets Bay,Can,09BFT1-1,2017,235.72,CFL,212,TW,NA,0.516,TR,W_ATL,8,3,stable isotope
2026,5685,St. Margarets Bay,Can,09BFT1-1,2017,242.74,CFL,231,TW,NA,0.012,TR,W_ATL,8,3,stable isotope
2027,5688,St. Margarets Bay,Can,09BFT1-1,2017,267.16,CFL,308,TW,NA,0.012,TR,W_ATL,8,3,stable isotope
2028,5689,St. Margarets Bay,Can,09BFT1-1,2017,298.76,CFL,430,TW,NA,0.026,TR,W_ATL,8,3,stable isotope
2029,5690,St. Margarets Bay,Can,09BFT1-1,2017,278.66,CFL,349,TW,NA,0.04,TR,W_ATL,8,3,stable isotope
2030,5691,St. Margarets Bay,Can,09BFT1-1,2017,259.48,CFL,282,TW,NA,0.002,TR,W_ATL,8,3,stable isotope
2031,5692,St. Margarets Bay,Can,09BFT1-1,2017,257.4,CFL,275,TW,NA,0.054,TR,W_ATL,8,3,stable isotope
2032,5705,SABS,Can,09BFT1-1,2017,188.2,CFL,108,TW,NA,0.958,LL,W_ATL,8,3,stable isotope
2033,5708,Halifax,Can,09BFT1-1,2017,261.71,CFL,295,TW,NA,0.042,RR,W_ATL,9,3,stable isotope
2034,5709,Halifax,Can,09BFT1-1,2017,259,CFL,286,TW,NA,0.002,RR,W_ATL,9,3,stable isotope
2035,5714,Halifax,Can,09BFT1-1,2017,231.27,CFL,204,TW,NA,0.04,RR,W_ATL,9,3,stable isotope
2036,5715,Halifax,Can,09BFT1-1,2017,240.38,CFL,229,TW,NA,0.024,RR,W_ATL,9,3,stable isotope
2037,5716,Halifax,Can,09BFT1-1,2017,263.98,CFL,303,TW,NA,0.078,RR,W_ATL,9,3,stable isotope
2038,5717,Halifax,Can,09BFT1-1,2017,222.88,CFL,182,TW,NA,0.692,RR,W_ATL,9,3,stable isotope
2039,5719,Port Hood,Can,09BFT1-1,2017,256,CFL,327,TW,NA,0.084,RR,GSL,10,4,stable isotope
2040,5720,Port Hood,Can,09BFT1-1,2017,269,CFL,297,TW,NA,0.032,RR,GSL,10,4,stable isotope
2041,5721,Port Hood,Can,09BFT1-1,2017,234,CFL,220,TW,NA,0.022,RR,GSL,10,4,stable isotope
2042,5722,Port Hood,Can,09BFT1-1,2017,214,CFL,170,TW,NA,0.016,RR,GSL,10,4,stable isotope
2043,5723,Ballantynes Cove,Can,09BFT1-1,2017,274,CFL,349,TW,NA,0.012,RR,GSL,10,4,stable isotope
2044,5724,Ballantynes Cove,Can,09BFT1-1,2017,230,CFL,286,TW,NA,0.586,RR,GSL,10,4,stable isotope
2045,5725,Port Hood,Can,09BFT1-1,2017,231,CFL,210,TW,NA,0.676,RR,GSL,10,4,stable isotope
2046,5726,Ballantynes Cove,Can,09BFT1-1,2017,282,CFL,199,TW,NA,0.246,RR,GSL,10,4,stable isotope
2047,5727,Ballantynes Cove,Can,09BFT1-1,2017,266,CFL,364,TW,NA,0.036,RR,GSL,10,4,stable isotope
2048,5728,North Lake,Can,09BFT1-1,2017,271,CFL,320,TW,NA,0.056,RR,GSL,10,4,stable isotope
2049,5730,North Lake,Can,09BFT1-1,2017,230,CFL,174,TW,NA,0.07,RR,GSL,9,3,stable isotope
2050,5731,North Lake,Can,09BFT1-1,2017,265,CFL,225,TW,NA,0.042,RR,GSL,9,3,stable isotope
2051,5732,North Lake,Can,09BFT1-1,2017,218,CFL,161,TW,NA,0.594,RR,GSL,8,3,stable isotope
2052,5733,North Lake,Can,09BFT1-1,2017,213,CFL,140,TW,NA,0.642,RR,GSL,9,3,stable isotope
2053,5734,North Lake,Can,09BFT1-1,2017,205,CFL,146,TW,NA,0.022,RR,GSL,8,3,stable isotope
2054,5735,North Lake,Can,09BFT1-1,2017,232,CFL,189,TW,NA,0.974,RR,GSL,9,3,stable isotope
2055,5736,North Lake,Can,09BFT1-1,2017,241.3,CFL,210,TW,NA,0.726,RR,GSL,8,3,stable isotope
2056,5737,North Lake,Can,09BFT1-1,2017,183,CFL,177,TW,NA,0.106,RR,GSL,9,3,stable isotope
2057,5738,North Lake,Can,09BFT1-1,2017,181.87,CFL,98,TW,NA,0.94,RR,GSL,8,3,stable isotope
2058,5739,North Lake,Can,09BFT1-1,2017,249,CFL,243,TW,NA,0.096,RR,GSL,8,3,stable isotope
2059,5740,North Lake,Can,09BFT1-1,2017,228,CFL,179,TW,NA,0.066,RR,GSL,8,3,stable isotope
2060,5741,North Lake,Can,09BFT1-1,2017,278,CFL,339,TW,NA,0.014,RR,GSL,9,3,stable isotope
2061,5742,North Lake,Can,09BFT1-1,2017,235.81,CFL,212,TW,NA,0.688,RR,GSL,9,3,stable isotope
2062,5743,North Lake,Can,09BFT1-1,2017,152,CFL,136,TW,NA,0.05,RR,GSL,9,3,stable isotope
2063,5744,North Lake,Can,09BFT1-1,2017,183,CFL,134,TW,NA,0.992,RR,GSL,9,3,stable isotope
2064,5745,North Lake,Can,09BFT1-1,2017,242,CFL,239,TW,NA,0.618,RR,GSL,9,3,stable isotope
2065,5746,North Lake,Can,09BFT1-1,2017,244,CFL,204,TW,NA,0.01,RR,GSL,8,3,stable isotope
2066,5747,North Lake,Can,09BFT1-1,2017,214,CFL,155,TW,NA,0.008,RR,GSL,8,3,stable isotope
2067,5748,North Lake,Can,09BFT1-1,2017,259,CFL,251,TW,NA,0.078,RR,GSL,9,3,stable isotope
2068,5749,North Lake,Can,09BFT1-1,2017,183,CFL,154,TW,NA,0.144,RR,GSL,9,3,stable isotope
2069,5750,North Lake,Can,09BFT1-1,2017,213,CFL,146,TW,NA,0.236,RR,GSL,9,3,stable isotope
2070,5751,North Lake,Can,09BFT1-1,2017,240,CFL,233,TW,NA,0.162,RR,GSL,8,3,stable isotope
2071,5752,North Lake,Can,09BFT1-1,2017,230,CFL,151,TW,NA,0.128,RR,GSL,8,3,stable isotope
2072,5753,North Lake,Can,09BFT1-1,2017,223,CFL,159,TW,NA,0.736,RR,GSL,8,3,stable isotope
2073,5754,North Lake,Can,09BFT1-1,2017,236,CFL,165,TW,NA,0.02,RR,GSL,8,3,stable isotope
2074,5755,North Lake,Can,09BFT1-1,2017,210,CFL,145,TW,NA,0.054,RR,GSL,8,3,stable isotope
2075,5756,North Lake,Can,09BFT1-1,2017,152,CFL,150,TW,NA,0.892,RR,GSL,9,3,stable isotope
2076,5757,North Lake,Can,09BFT1-1,2017,213,CFL,206,TW,NA,0.606,RR,GSL,9,3,stable isotope
2077,5758,North Lake,Can,09BFT1-1,2017,225,CFL,182,TW,NA,0.696,RR,GSL,8,3,stable isotope
2078,5759,North Lake,Can,09BFT1-1,2017,210,CFL,156,TW,NA,0.438,RR,GSL,8,3,stable isotope
2079,5760,North Lake,Can,09BFT1-1,2017,182,CFL,236,TW,NA,0.652,RR,GSL,9,3,stable isotope
2080,5761,North Lake,Can,09BFT1-1,2017,228,CFL,321,TW,NA,0.738,RR,GSL,9,3,stable isotope
2081,5762,North Lake,Can,09BFT1-1,2017,248,CFL,271,TW,NA,0.834,RR,GSL,9,3,stable isotope
2082,5763,North Lake,Can,09BFT1-1,2017,250,CFL,304,TW,NA,0.104,RR,GSL,9,3,stable isotope
2083,5764,North Lake,Can,09BFT1-1,2017,229,CFL,220,TW,NA,0.748,RR,GSL,9,3,stable isotope
2084,5765,North Lake,Can,09BFT1-1,2017,183,CFL,211,TW,NA,0.854,RR,GSL,9,3,stable isotope
2085,5766,North Lake,Can,09BFT1-1,2017,213,CFL,255,TW,NA,0.014,RR,GSL,9,3,stable isotope
2086,5767,North Lake,Can,09BFT1-1,2017,244,CFL,220,TW,NA,0.9,RR,GSL,9,3,stable isotope
2087,5768,North Lake,Can,09BFT1-1,2017,256,CFL,275,TW,NA,0.046,RR,GSL,9,3,stable isotope
2088,5769,North Lake,Can,09BFT1-1,2017,253,CFL,191,TW,NA,0.696,RR,GSL,9,3,stable isotope
2089,5770,North Lake,Can,09BFT1-1,2017,259,CFL,244,TW,NA,0.096,RR,GSL,9,3,stable isotope
2090,5771,North Lake,Can,09BFT1-1,2017,213,CFL,131,TW,NA,0.228,RR,GSL,9,3,stable isotope
2091,5772,North Lake,Can,09BFT1-1,2017,152,CFL,187,TW,NA,0.906,RR,GSL,9,3,stable isotope
2092,5773,North Lake,Can,09BFT1-1,2017,229,CFL,279,TW,NA,0.036,RR,GSL,9,3,stable isotope
2093,5774,North Lake,Can,09BFT1-1,2017,244,CFL,176,TW,NA,0.652,RR,GSL,9,3,stable isotope
2094,5775,North Lake,Can,09BFT1-1,2017,273,CFL,351,TW,NA,0.088,RR,GSL,9,3,stable isotope
2095,5776,North Lake,Can,09BFT1-1,2017,255,CFL,254,TW,NA,0.066,RR,GSL,9,3,stable isotope
2096,5777,North Lake,Can,09BFT1-1,2017,213,CFL,154,TW,NA,0.084,RR,GSL,9,3,stable isotope
2097,5778,North Lake,Can,09BFT1-1,2017,213,CFL,146,TW,NA,0.584,RR,GSL,9,3,stable isotope
2098,5779,North Lake,Can,09BFT1-1,2017,213,CFL,224,TW,NA,0.018,RR,GSL,9,3,stable isotope
2099,5780,North Lake,Can,09BFT1-1,2017,270,CFL,284,TW,NA,0.018,RR,GSL,9,3,stable isotope
2100,5781,North Lake,Can,09BFT1-1,2017,213,CFL,350,TW,NA,0.086,RR,GSL,9,3,stable isotope
2101,5782,North Lake,Can,09BFT1-1,2017,213,CFL,147,TW,NA,0.032,RR,GSL,9,3,stable isotope
2102,5783,North Lake,Can,09BFT1-1,2017,222.51,CFL,181,TW,NA,0.148,RR,GSL,9,3,stable isotope
2103,5784,North Lake,Can,09BFT1-1,2017,198,CFL,285,TW,NA,0.674,RR,GSL,9,3,stable isotope
2104,5785,North Lake,Can,09BFT1-1,2017,243,CFL,245,TW,NA,0.048,RR,GSL,9,3,stable isotope
2105,5786,North Lake,Can,09BFT1-1,2017,152,CFL,167,TW,NA,0.436,RR,GSL,9,3,stable isotope
2106,5787,North Lake,Can,09BFT1-1,2017,183,CFL,165,TW,NA,0.038,RR,GSL,9,3,stable isotope
2107,5788,North Lake,Can,09BFT1-1,2017,207,CFL,134,TW,NA,0.95,RR,GSL,9,3,stable isotope
2108,5789,North Lake,Can,09BFT1-1,2017,152,CFL,195,TW,NA,0.026,RR,GSL,9,3,stable isotope
2109,5790,North Lake,Can,09BFT1-1,2017,213,CFL,211,TW,NA,0.174,RR,GSL,9,3,stable isotope
2110,5791,Murray Harbour,Can,09BFT1-1,2017,287.02,CFL,381,TW,NA,0.02,RR,GSL,9,3,stable isotope
2111,5792,Murray Harbour,Can,09BFT1-1,2017,213,CFL,273,TW,NA,0.014,RR,GSL,9,3,stable isotope
2112,5793,Murray Harbour,Can,09BFT1-1,2017,244,CFL,331,TW,NA,0.14,RR,GSL,9,3,stable isotope
2113,5794,Murray Harbour,Can,09BFT1-1,2017,286,CFL,320,TW,NA,0.024,RR,GSL,9,3,stable isotope
2114,5795,Murray Harbour,Can,09BFT1-1,2017,303,CFL,387,TW,NA,0.028,RR,GSL,9,3,stable isotope
2115,5796,Murray Harbour,Can,09BFT1-1,2017,183,CFL,264,TW,NA,0.014,RR,GSL,9,3,stable isotope
2116,5797,Murray Harbour,Can,09BFT1-1,2017,252,CFL,225,TW,NA,0.056,RR,GSL,9,3,stable isotope
2117,5798,Murray Harbour,Can,09BFT1-1,2017,213,CFL,306,TW,NA,0.022,RR,GSL,9,3,stable isotope
2118,5799,Murray Harbour,Can,09BFT1-1,2017,213,CFL,303,TW,NA,0.024,RR,GSL,9,3,stable isotope
2119,5800,Murray Harbour,Can,09BFT1-1,2017,213,CFL,359,TW,NA,0.038,RR,GSL,9,3,stable isotope
2120,5801,SABS,Can,09BFT1-1,2017,230,CFL,154,TW,NA,0.07,LL,W_ATL,9,3,stable isotope
2121,5802,SABS,Can,09BFT1-1,2017,230,CFL,159,TW,NA,0.17,LL,W_ATL,9,3,stable isotope
2122,5804,SABS,Can,09BFT1-1,2017,215,CFL,126,TW,NA,0.016,LL,W_ATL,9,3,stable isotope
2123,5805,SABS,Can,09BFT1-1,2017,243,CFL,183,TW,NA,0.992,LL,W_ATL,9,3,stable isotope
2124,5806,SABS,Can,09BFT1-1,2017,203,CFL,105,TW,NA,0.026,LL,W_ATL,9,3,stable isotope
2125,5807,SABS,Can,09BFT1-1,2017,240,CFL,218,TW,NA,0.028,LL,W_ATL,9,3,stable isotope
2126,5808,SABS,Can,09BFT1-1,2017,265,CFL,309,TW,NA,0.03,TL,W_ATL,9,3,stable isotope
2127,5809,SABS,Can,09BFT1-1,2017,240,CFL,243,TW,NA,0.042,TL,W_ATL,9,3,stable isotope
2128,5810,SABS,Can,09BFT1-1,2017,244,CFL,248,TW,NA,0.022,TL,W_ATL,9,3,stable isotope
2129,5811,SABS,Can,09BFT1-1,2017,233,CFL,188,TW,NA,0.026,TL,W_ATL,9,3,stable isotope
2130,5813,SABS,Can,09BFT1-1,2017,197,CFL,111,TW,NA,0.02,TL,W_ATL,9,3,stable isotope
2131,5814,SABS,Can,09BFT1-1,2017,222,CFL,150,TW,NA,0.876,TL,W_ATL,9,3,stable isotope
2132,5815,SABS,Can,09BFT1-1,2017,233,CFL,181,TW,NA,0.07,TL,W_ATL,9,3,stable isotope
2133,5816,SABS,Can,09BFT1-1,2017,207,CFL,143,TW,NA,0.848,TL,W_ATL,9,3,stable isotope
2134,5817,SABS,Can,09BFT1-1,2017,260,CFL,227,TW,NA,0.054,LL,W_ATL,9,3,stable isotope
2135,5819,Murray Harbour,Can,09BFT1-1,2017,260,CFL,259,TW,NA,0.136,RR,GSL,9,3,stable isotope
2136,5820,Murray Harbour,Can,09BFT1-1,2017,183,CFL,273,TW,NA,0.014,RR,GSL,9,3,stable isotope
2137,5821,Murray Harbour,Can,09BFT1-1,2017,229,CFL,270,TW,NA,0.138,RR,GSL,9,3,stable isotope
2138,5822,Murray Harbour,Can,09BFT1-1,2017,198,CFL,278,TW,NA,0.066,RR,GSL,9,3,stable isotope
2139,5823,Murray Harbour,Can,09BFT1-1,2017,183,CFL,260,TW,NA,0.894,RR,GSL,9,3,stable isotope
2140,5824,Murray Harbour,Can,09BFT1-1,2017,265,CFL,329,TW,NA,0.022,RR,GSL,9,3,stable isotope
2141,5825,Murray Harbour,Can,09BFT1-1,2017,213,CFL,288,TW,NA,0.022,RR,GSL,9,3,stable isotope
2142,5826,Murray Harbour,Can,09BFT1-1,2017,213,CFL,293,TW,NA,0.022,RR,GSL,9,3,stable isotope
2143,5827,SABS,Can,09BFT1-1,2017,214,CFL,147,TW,NA,0.088,TL,W_ATL,9,3,stable isotope
2144,5828,River Head,Can,09BFT1-1,2017,261.42,CFL,289,TW,NA,0.036,RR,W_ATL,9,3,stable isotope
2145,5829,Woods Harbour,Can,09BFT1-1,2017,222,CFL,139,TW,NA,0.038,LL,W_ATL,7,3,stable isotope
2146,5830,Woods Harbour,Can,09BFT1-1,2017,253.95,CFL,265,TW,NA,0.016,LL,W_ATL,7,3,stable isotope
2147,5831,Woods Harbour,Can,09BFT1-1,2017,231.54,CFL,201,TW,NA,0.206,LL,W_ATL,7,3,stable isotope
2148,5833,Woods Harbour,Can,09BFT1-1,2017,242,CFL,205,TW,NA,0.91,TL,W_ATL,10,4,stable isotope
2149,5836,Woods Harbour,Can,09BFT1-1,2017,217.67,CFL,167,TW,NA,0.026,LL,W_ATL,10,4,stable isotope
2150,5839,Woods Harbour,Can,09BFT1-1,2017,272.08,CFL,325,TW,NA,0.002,LL,W_ATL,10,4,stable isotope
2151,5848,Woods Harbour,Can,09BFT1-1,2017,203.8,CFL,138,TW,NA,0.014,LL,W_ATL,10,4,stable isotope
2152,5850,Woods Harbour,Can,09BFT1-1,2017,226.2,CFL,188,TW,NA,0.01,LL,W_ATL,10,4,stable isotope
2153,5854,Ballantynes Cove,Can,09BFT1-1,2017,305,CFL,481,TW,NA,0.02,RR,GSL,9,3,stable isotope
2154,5855,Ballantynes Cove,Can,09BFT1-1,2017,259,CFL,329,TW,NA,0.022,RR,GSL,9,3,stable isotope
2155,5856,Ballantynes Cove,Can,09BFT1-1,2017,284,CFL,388,TW,NA,0.318,RR,GSL,9,3,stable isotope
2156,5857,Ballantynes Cove,Can,09BFT1-1,2017,256,CFL,335,TW,NA,0.03,RR,GSL,9,3,stable isotope
2157,5858,Ballantynes Cove,Can,09BFT1-1,2017,251,CFL,268,TW,NA,0.024,RR,GSL,9,3,stable isotope
2158,5859,Tignish,Can,09BFT1-1,2017,229,CFL,198,TW,NA,0.266,RR,GSL,9,3,stable isotope
2159,5860,Tignish,Can,09BFT1-1,2017,248,CFL,226,TW,NA,0.116,RR,GSL,9,3,stable isotope
2160,5861,Tignish,Can,09BFT1-1,2017,227,CFL,275,TW,NA,0.036,RR,GSL,9,3,stable isotope
2161,5862,Tignish,Can,09BFT1-1,2017,261,CFL,298,TW,NA,0.012,RR,GSL,9,3,stable isotope
2162,5863,Tignish,Can,09BFT1-1,2017,264,CFL,279,TW,NA,0.646,RR,GSL,9,3,stable isotope
2163,5864,Tignish,Can,09BFT1-1,2017,249,CFL,204,TW,NA,0.114,RR,GSL,9,3,stable isotope
2164,5865,Tignish,Can,09BFT1-1,2017,254,CFL,210,TW,NA,0.058,RR,GSL,9,3,stable isotope
2165,5866,Tignish,Can,09BFT1-1,2017,241.3,CFL,235,TW,NA,0.15,RR,GSL,9,3,stable isotope
2166,5867,Tignish,Can,09BFT1-1,2017,239.01,CFL,221,TW,NA,0.074,RR,GSL,9,3,stable isotope
2167,5868,Tignish,Can,09BFT1-1,2017,253,CFL,189,TW,NA,0.014,RR,GSL,9,3,stable isotope
2168,5870,Tignish,Can,09BFT1-1,2017,284,CFL,311,TW,NA,0.324,RR,GSL,9,3,stable isotope
2169,5871,Tignish,Can,09BFT1-1,2017,265.68,CFL,303,TW,NA,0.044,RR,GSL,9,3,stable isotope
2170,5872,Tignish,Can,09BFT1-1,2017,262,CFL,240,TW,NA,0.216,RR,GSL,9,3,stable isotope
2171,5873,Tignish,Can,09BFT1-1,2017,213,CFL,284,TW,NA,0.002,RR,GSL,9,3,stable isotope
2172,5874,Tignish,Can,09BFT1-1,2017,274,CFL,298,TW,NA,0.038,RR,GSL,9,3,stable isotope
2173,5875,Tignish,Can,09BFT1-1,2017,228,CFL,344,TW,NA,0.746,RR,GSL,9,3,stable isotope
2174,5876,Tignish,Can,09BFT1-1,2017,278,CFL,343,TW,NA,0.134,RR,GSL,9,3,stable isotope
2175,5877,Tignish,Can,09BFT1-1,2017,274,CFL,324,TW,NA,0.588,RR,GSL,9,3,stable isotope
2176,5878,Tignish,Can,09BFT1-1,2017,243,CFL,320,TW,NA,0.006,RR,GSL,9,3,stable isotope
2177,5879,Tignish,Can,09BFT1-1,2017,280.62,CFL,357,TW,NA,0.012,RR,GSL,9,3,stable isotope
2178,5880,Tignish,Can,09BFT1-1,2017,250.75,CFL,255,TW,NA,0.004,RR,GSL,9,3,stable isotope
2179,5881,Tignish,Can,09BFT1-1,2017,275,CFL,279,TW,NA,0.024,RR,GSL,9,3,stable isotope
2180,5882,Tignish,Can,09BFT1-1,2017,267,CFL,331,TW,NA,0.036,RR,GSL,9,3,stable isotope
2181,5883,Tignish,Can,09BFT1-1,2017,271,CFL,305,TW,NA,0.112,RR,GSL,9,3,stable isotope
2182,5884,Tignish,Can,09BFT1-1,2017,244,CFL,320,TW,NA,0.054,RR,GSL,9,3,stable isotope
2183,5885,Tignish,Can,09BFT1-1,2017,246.48,CFL,242,TW,NA,0.048,RR,GSL,9,3,stable isotope
2184,5886,Tignish,Can,09BFT1-1,2017,268.88,CFL,314,TW,NA,0.014,RR,GSL,9,3,stable isotope
2185,5887,Tignish,Can,09BFT1-1,2017,294.49,CFL,412,TW,NA,0.988,RR,GSL,9,3,stable isotope
2186,5888,Tignish,Can,09BFT1-1,2017,279.55,CFL,352,TW,NA,0.072,RR,GSL,9,3,stable isotope
2187,5889,Tignish,Can,09BFT1-1,2017,285,CFL,300,TW,NA,0.002,RR,GSL,9,3,stable isotope
2188,5890,Tignish,Can,09BFT1-1,2017,235.81,CFL,212,TW,NA,0.068,RR,GSL,9,3,stable isotope
2189,5891,Tignish,Can,09BFT1-1,2017,274,CFL,344,TW,NA,0.016,RR,GSL,9,3,stable isotope
2190,5892,Tignish,Can,09BFT1-1,2017,300.89,CFL,439,TW,NA,0.016,RR,GSL,9,3,stable isotope
2191,5893,Tignish,Can,09BFT1-1,2017,210,CFL,144,TW,NA,0.854,RR,GSL,10,4,stable isotope
2192,5894,Tignish,Can,09BFT1-1,2017,241,CFL,256,TW,NA,0.036,RR,GSL,10,4,stable isotope
2193,5895,Tignish,Can,09BFT1-1,2017,280,CFL,405,TW,NA,0.144,RR,GSL,9,3,stable isotope
2194,5896,Tignish,Can,09BFT1-1,2017,290,CFL,410,TW,NA,0.088,RR,GSL,10,4,stable isotope
2195,5897,Tignish,Can,09BFT1-1,2017,213,CFL,250,TW,NA,0.276,RR,GSL,9,3,stable isotope
2196,5898,Tignish,Can,09BFT1-1,2017,253,CFL,240,TW,NA,0.174,RR,GSL,9,3,stable isotope
2197,5899,Tignish,Can,09BFT1-1,2017,256,CFL,230,TW,NA,0.11,RR,GSL,9,3,stable isotope
2198,5900,Tignish,Can,09BFT1-1,2017,296.63,CFL,421,TW,NA,0.082,RR,GSL,9,3,stable isotope
2199,5901,Tignish,Can,09BFT1-1,2017,182,CFL,157,TW,NA,0.968,RR,GSL,9,3,stable isotope
2200,5902,Tignish,Can,09BFT1-1,2017,252,CFL,261,TW,NA,0.684,RR,GSL,9,3,stable isotope
2201,5903,Tignish,Can,09BFT1-1,2017,269,CFL,286,TW,NA,0.196,RR,GSL,9,3,stable isotope
2202,5904,Tignish,Can,09BFT1-1,2017,269,CFL,288,TW,NA,0.022,RR,GSL,9,3,stable isotope
2203,5905,Tignish,Can,09BFT1-1,2017,262.48,CFL,292,TW,NA,0.74,RR,GSL,9,3,stable isotope
2204,5906,Tignish,Can,09BFT1-1,2017,283.82,CFL,369,TW,NA,0.042,RR,GSL,9,3,stable isotope
2205,5907,North Lake,Can,09BFT1-1,2017,255,CFL,236,TW,NA,0.324,RR,GSL,9,3,stable isotope
2206,5908,North Lake,Can,09BFT1-1,2017,213,CFL,283,TW,NA,0.016,RR,GSL,9,3,stable isotope
2207,5909,North Lake,Can,09BFT1-1,2017,182,CFL,365,TW,NA,0.088,RR,GSL,9,3,stable isotope
2208,5910,North Lake,Can,09BFT1-1,2017,213,CFL,320,TW,NA,0.09,TL,GSL,9,3,stable isotope
2209,5911,North Lake,Can,09BFT1-1,2017,226,CFL,181,TW,NA,0.914,RR,GSL,8,3,stable isotope
2210,5912,North Lake,Can,09BFT1-1,2017,200,CFL,134,TW,NA,0.92,RR,GSL,8,3,stable isotope
2211,5913,North Lake,Can,09BFT1-1,2017,249,CFL,197,TW,NA,0.658,RR,GSL,8,3,stable isotope
2212,5914,North Lake,Can,09BFT1-1,2017,250.75,CFL,255,TW,NA,0.536,RR,GSL,8,3,stable isotope
2213,5915,North Lake,Can,09BFT1-1,2017,260,CFL,274,TW,NA,0.134,RR,GSL,8,3,stable isotope
2214,5916,North Lake,Can,09BFT1-1,2017,213,CFL,166,TW,NA,0.056,RR,GSL,9,3,stable isotope
2215,5917,North Lake,Can,09BFT1-1,2017,247,CFL,216,TW,NA,0.886,RR,GSL,9,3,stable isotope
2216,5918,North Lake,Can,09BFT1-1,2017,198,CFL,157,TW,NA,0.306,RR,GSL,9,3,stable isotope
2217,5919,North Lake,Can,09BFT1-1,2017,244,CFL,241,TW,NA,0.104,RR,GSL,9,3,stable isotope
2218,5920,North Lake,Can,09BFT1-1,2017,219,CFL,176,TW,NA,0.978,RR,GSL,9,3,stable isotope
2219,5921,North Lake,Can,09BFT1-1,2017,262,CFL,315,TW,NA,0.06,RR,GSL,9,3,stable isotope
2220,5922,North Lake,Can,09BFT1-1,2017,183,CFL,303,TW,NA,0.042,RR,GSL,9,3,stable isotope
2221,5923,North Lake,Can,09BFT1-1,2017,228,CFL,258,TW,NA,0.004,RR,GSL,9,3,stable isotope
2222,5924,North Lake,Can,09BFT1-1,2017,213,CFL,211,TW,NA,0.328,RR,GSL,9,3,stable isotope
2223,5925,North Lake,Can,09BFT1-1,2017,183,CFL,206,TW,NA,0.964,RR,GSL,9,3,stable isotope
2224,5926,North Lake,Can,09BFT1-1,2017,243,CFL,264,TW,NA,0.444,RR,GSL,9,3,stable isotope
2225,5927,North Lake,Can,09BFT1-1,2017,220,CFL,185,TW,NA,0.032,RR,GSL,9,3,stable isotope
2226,5932,Woods Harbour,Can,09BFT1-1,2017,239.01,CFL,221,TW,NA,0.134,LL,W_ATL,7,3,stable isotope
2227,5933,Woods Harbour,Can,09BFT1-1,2017,249.68,CFL,252,TW,NA,0.016,LL,W_ATL,7,3,stable isotope
2228,5934,Woods Harbour,Can,09BFT1-1,2017,213,CFL,148,TW,NA,0.044,TL,W_ATL,10,4,stable isotope
2229,5935,Woods Harbour,Can,09BFT1-1,2017,244.34,CFL,236,TW,NA,0.114,LL,W_ATL,7,3,stable isotope
2230,5936,Woods Harbour,Can,09BFT1-1,2017,215,CFL,126,TW,NA,0.068,LL,W_ATL,7,3,stable isotope
2231,5937,Woods Harbour,Can,09BFT1-1,2017,230.47,CFL,198,TW,NA,0.042,LL,W_ATL,7,3,stable isotope
2232,5938,Woods Harbour,Can,09BFT1-1,2017,240,CFL,191,TW,NA,0.016,TL,W_ATL,10,4,stable isotope
2233,5939,Pinkneys Point,Can,09BFT1-1,2017,249.68,CFL,252,TW,NA,0.348,RR,W_ATL,9,3,stable isotope
2234,5940,Pinkneys Point,Can,09BFT1-1,2017,285.96,CFL,377,TW,NA,0.038,RR,W_ATL,9,3,stable isotope
2235,5941,Pinkneys Point,Can,09BFT1-1,2017,267.82,CFL,310,TW,NA,0.012,RR,W_ATL,9,3,stable isotope
2236,5942,Pinkneys Point,Can,09BFT1-1,2017,263.55,CFL,296,TW,NA,0.988,RR,W_ATL,9,3,stable isotope
2237,5944,Pinkneys Point,Can,09BFT1-1,2017,210.2,CFL,151,TW,NA,0.006,RR,W_ATL,9,3,stable isotope
2238,5948,Pinkneys Point,Can,09BFT1-1,2017,271.02,CFL,321,TW,NA,0.684,RR,W_ATL,9,3,stable isotope
2239,5949,Pinkneys Point,Can,09BFT1-1,2017,269.24,CFL,332,TW,NA,0.038,RR,W_ATL,9,3,stable isotope
2240,5950,Pinkneys Point,Can,09BFT1-1,2017,269.24,CFL,331,TW,NA,0.028,RR,W_ATL,9,3,stable isotope
2241,5951,Pinkneys Point,Can,09BFT1-1,2017,250.75,CFL,255,TW,NA,0.03,RR,W_ATL,9,3,stable isotope
2242,5952,Pinkneys Point,Can,09BFT1-1,2017,261.42,CFL,289,TW,NA,0.04,RR,W_ATL,9,3,stable isotope
2243,5953,Pinkneys Point,Can,09BFT1-1,2017,259.28,CFL,282,TW,NA,0.024,RR,W_ATL,9,3,stable isotope
2244,5954,Pinkneys Point,Can,09BFT1-1,2017,239.01,CFL,221,TW,NA,0.83,RR,W_ATL,9,3,stable isotope
2245,5955,Pinkneys Point,Can,09BFT1-1,2017,257.15,CFL,275,TW,NA,0.286,RR,W_ATL,9,3,stable isotope
2246,5956,Pinkneys Point,Can,09BFT1-1,2017,250.75,CFL,255,TW,NA,0.876,RR,W_ATL,9,3,stable isotope
2247,5957,Pinkneys Point,Can,09BFT1-1,2017,247.54,CFL,245,TW,NA,0.028,RR,W_ATL,9,3,stable isotope
