ID1,Source,ID,Year,Length,Type_length,Weight,Type_of_weight,age,Prob(East),GEAR,BFT_Area,Month,Season,Quarter
4705,DFO_CAN,3861,2013,225,CFL,198.6734581,TW,10,0.334,RR,GSL,10,F,4
4706,DFO_CAN,3862,2013,220.9741446,CFL,198.6734581,TW,10,0.298,RR,GSL,10,F,4
4707,DFO_CAN,3863,2013,265,CFL,353.8020486,TW,19,0.238,RR,GSL,10,F,4
4708,DFO_CAN,3864,2013,220,CFL,192.3231649,TW,9,0.182,RR,GSL,10,F,4
4709,DFO_CAN,3865,2013,223,CFL,219.9922995,TW,12,0.334,RR,GSL,9,F,3
4710,DFO_CAN,3866,2013,240,CFL,241.7647332,TW,12,0.232,RR,GSL,10,F,4
4711,DFO_CAN,3867,2013,280,CFL,395.0789543,TW,18,0.25,RR,GSL,10,F,4
4712,DFO_CAN,3868,2013,230,CFL,216.8171529,TW,9,0.09,RR,GSL,10,F,4
4713,DFO_CAN,3869,2013,239.1105361,CFL,258.0940585,TW,13,0.448,RR,GSL,10,F,4
4714,DFO_CAN,3870,2013,230,CFL,239.4967714,TW,11,0.072,RR,GSL,10,F,4
4715,DFO_CAN,3871,2013,267,CFL,333.8439843,TW,12,0.262,RR,GSL,10,F,4
4716,DFO_CAN,3872,2013,253,CFL,298.9173718,TW,17,0.13,RR,GSL,10,F,4
4717,DFO_CAN,3873,2013,210.1871698,CFL,168.2827693,TW,11,0.13,RR,GSL,10,F,4
4718,DFO_CAN,3874,2013,250,CFL,302.9997032,TW,14,0.274,RR,GSL,10,F,4
4719,DFO_CAN,3875,2013,230,CFL,216.3635605,TW,9,0.328,RR,GSL,10,F,4
4720,DFO_CAN,3876,2013,216,CFL,193.2303496,TW,10,0.028,RR,GSL,10,F,4
4721,DFO_CAN,3877,2013,235,CFL,223.167446,TW,10,0.336,RR,GSL,10,F,4
4722,DFO_CAN,3878,2013,240,CFL,236.7752171,TW,11,0.116,RR,GSL,10,F,4
4723,DFO_CAN,3879,2013,190,CFL,133.8097492,TW,9,0.356,RR,GSL,10,F,4
4724,DFO_CAN,3880,2013,210,CFL,206.8381207,TW,12,0.408,RR,GSL,10,F,4
4725,DFO_CAN,3881,2013,220,CFL,204.5701589,TW,11,0.162,RR,GSL,10,F,4
4726,DFO_CAN,3882,2013,230,CFL,168.7363616,TW,12,0.18,RR,GSL,10,F,4
4727,DFO_CAN,3883,2013,224,CFL,231.3321087,TW,8,0.07,RR,GSL,10,F,4
4728,DFO_CAN,3884,2013,264.616,CFL,NA,TW,11,0.164,RR,GSL,NA,NA,NA
4729,DFO_CAN,3885,2013,230,CFL,227.7033697,TW,9,0.07,RR,GSL,10,F,4
4730,DFO_CAN,3886,2013,244,CFL,215.0027834,TW,11,0.482,RR,GSL,10,F,4
4731,DFO_CAN,3887,2013,250,CFL,258.0940585,TW,13,0.268,RR,GSL,10,F,4
4732,DFO_CAN,3888,2013,230,CFL,233.6000706,TW,8,0.1,RR,GSL,10,F,4
4733,DFO_CAN,3889,2013,281.688,CFL,NA,TW,17,0.076,RR,GSL,NA,NA,NA
4734,DFO_CAN,3890,2013,198,CFL,141.0672271,TW,8,0.572,RR,GSL,10,F,4
4735,DFO_CAN,3891,2013,210,CFL,176.4474319,TW,9,0.308,RR,GSL,10,F,4
4736,DFO_CAN,3892,2013,276,CFL,386.4606992,TW,23,0.074,RR,GSL,10,F,4
4737,DFO_CAN,3893,2013,224,CFL,195.0447191,TW,9,0.23,RR,GSL,10,F,4
4738,DFO_CAN,3894,2013,262,CFL,244.4862874,TW,12,0.808,RR,GSL,10,F,4
4739,DFO_CAN,3895,2013,226,CFL,223.167446,TW,10,0.834,RR,GSL,10,F,4
4740,DFO_CAN,3896,2013,224,CFL,202.302197,TW,12,0.428,RR,GSL,10,F,4
4741,DFO_CAN,3897,2013,229,CFL,195.0447191,TW,12,0.268,RR,GSL,10,F,4
4742,DFO_CAN,3898,2013,265,CFL,293.9278558,TW,19,0.19,RR,GSL,10,F,4
4743,DFO_CAN,3899,2013,230.472,CFL,NA,TW,9,0.018,RR,GSL,NA,NA,NA
4744,DFO_CAN,3900,2013,236,CFL,160.571699,TW,9,0.908,RR,GSL,9,F,3
4745,DFO_CAN,3901,2013,286,CFL,332.4832072,TW,17,0.074,RR,GSL,10,F,4
4746,DFO_CAN,3902,2013,247.544,CFL,NA,TW,14,0.314,RR,GSL,NA,NA,NA
4747,DFO_CAN,3903,2013,230,CFL,213.6420063,TW,11,0.364,RR,GSL,10,F,4
4748,DFO_CAN,3904,2013,290,CFL,336.1119462,TW,23,0.118,RR,GSL,10,F,4
4749,DFO_CAN,3905,2013,260,CFL,320.6898056,TW,24,0.074,RR,GSL,9,F,3
4750,DFO_CAN,3906,2013,238,CFL,218.6315223,TW,11,0.152,RR,GSL,10,F,4
4751,DFO_CAN,3907,2013,262,CFL,314.7931048,TW,14,0.074,RR,GSL,10,F,4
4752,DFO_CAN,3908,2013,296,CFL,393.7181772,TW,20,0.138,RR,GSL,9,F,3
4753,DFO_CAN,3909,2013,230,CFL,313.88592,TW,14,0.236,RR,GSL,10,F,4
4754,DFO_CAN,3910,2013,260,CFL,226.3425926,TW,12,0.302,RR,GSL,9,F,3
4755,DFO_CAN,3911,2013,295,CFL,381.9247755,TW,17,0.102,RR,GSL,9,F,3
4756,DFO_CAN,3912,2013,280,CFL,388.2750687,TW,18,0.078,RR,GSL,10,F,4
4757,DFO_CAN,3913,2013,224,CFL,200.4878275,TW,10,0.022,RR,GSL,9,F,3
4758,DFO_CAN,3914,2013,285,CFL,436.3558599,TW,23,0.134,RR,GSL,10,F,4
4759,DFO_CAN,3915,2013,239,CFL,229.5177392,TW,11,0.174,RR,GSL,10,F,4
4760,DFO_CAN,3916,2013,239.6411054,CFL,243.1255103,TW,11,0.026,RR,GSL,9,F,3
4761,DFO_CAN,3917,2013,260,CFL,246.7542493,TW,12,0.942,RR,GSL,10,F,4
4762,DFO_CAN,3918,2013,297,CFL,350.626902,TW,21,0.248,RR,GSL,10,F,4
4763,DFO_CAN,3919,2013,228,CFL,213.6420063,TW,13,0.184,RR,GSL,10,F,4
4764,DFO_CAN,3920,2013,246,CFL,264.8979441,TW,10,0.106,RR,GSL,9,F,3
4765,DFO_CAN,3921,2013,287,CFL,375.12089,TW,16,0.34,RR,GSL,9,F,3
4766,DFO_CAN,3922,2013,280,CFL,392.3574001,TW,17,0.068,RR,GSL,10,F,4
4767,DFO_CAN,3923,2013,265,CFL,297.5565947,TW,18,0.08,RR,GSL,10,F,4
4768,DFO_CAN,3924,2013,220,CFL,184.1585022,TW,12,0.838,RR,GSL,10,F,4
4769,DFO_CAN,3925,2013,284,CFL,387.367884,TW,24,0.1,RR,GSL,9,F,3
4770,DFO_CAN,3926,2013,231,CFL,241.7647332,TW,11,0.074,RR,GSL,10,F,4
4771,DFO_CAN,3927,2013,288,CFL,396.4397314,TW,21,0.106,RR,GSL,10,F,4
4772,DFO_CAN,3928,2013,246,CFL,215.0027834,TW,12,0.302,RR,GSL,10,F,4
4773,DFO_CAN,3929,2013,NA,CFL,NA,TW,17,0.628,RR,GSL,NA,NA,NA
4774,DFO_CAN,3930,2013,220,CFL,168.2827693,TW,11,0.742,RR,GSL,9,F,3
4775,DFO_CAN,3931,2013,227.9348064,CFL,208.6524902,TW,9,0.922,RR,GSL,9,F,3
4776,DFO_CAN,3932,2013,270,CFL,321.143398,TW,15,0.036,RR,GSL,10,F,4
4777,DFO_CAN,3933,2013,284,CFL,199.5806428,TW,11,0.316,RR,GSL,9,F,3
4778,DFO_CAN,3934,2013,252,CFL,317.514659,TW,12,0.196,RR,GSL,10,F,4
4779,DFO_CAN,3935,2013,264,CFL,309.3499963,TW,16,0.152,RR,GSL,10,F,4
4780,DFO_CAN,3936,2013,277,CFL,354.255641,TW,17,0.062,RR,GSL,9,F,3
4781,DFO_CAN,3937,2013,230,CFL,180.0761709,TW,11,0.354,RR,GSL,10,F,4
4782,DFO_CAN,3938,2013,220,CFL,180.0761709,TW,9,0.146,RR,GSL,10,F,4
4783,DFO_CAN,3939,2013,253,CFL,278.0521228,TW,13,0.062,RR,GSL,10,F,4
4784,DFO_CAN,3940,2013,280,CFL,360.1523418,TW,20,0.26,RR,GSL,10,F,4
4785,DFO_CAN,3941,2013,217,CFL,195.4983115,TW,11,0.294,RR,GSL,9,F,3
4786,DFO_CAN,3942,2013,290,CFL,327.9472835,TW,16,0.112,RR,GSL,9,F,3
4787,DFO_CAN,3943,2013,287,CFL,395.5325466,TW,21,0.146,RR,GSL,9,F,3
4788,DFO_CAN,3944,2013,280,CFL,371.9457434,TW,20,0.092,RR,GSL,10,F,4
4789,DFO_CAN,3945,2013,275,CFL,327.0400988,TW,21,0.094,RR,GSL,10,F,4
4790,DFO_CAN,3946,2013,280,CFL,330.6688377,TW,19,0.266,RR,GSL,10,F,4
4791,DFO_CAN,3947,2013,271,CFL,314.3395124,TW,17,0.126,RR,GSL,10,F,4
4792,DFO_CAN,3948,2013,261,CFL,314.3395124,TW,19,0.08,RR,GSL,9,F,3
4793,DFO_CAN,3949,2013,234,CFL,201.3950123,TW,11,0.164,RR,GSL,10,F,4
4794,DFO_CAN,3950,2013,211,CFL,341.1014622,TW,17,0.276,RR,GSL,9,F,3
4795,DFO_CAN,3951,2013,230.8185423,CFL,216.8171529,TW,11,0.09,RR,GSL,9,F,3
4796,DFO_CAN,3952,2013,297,CFL,378.2960366,TW,21,0.104,RR,GSL,9,F,3
4797,DFO_CAN,3953,2013,287,CFL,380.1104061,TW,22,0.09,RR,GSL,9,F,3
4798,DFO_CAN,3954,2013,299,CFL,400.0684703,TW,20,0.122,RR,GSL,9,F,3
4799,DFO_CAN,3955,2013,271.4277789,CFL,355.6164181,TW,17,0.146,RR,GSL,9,F,3
4800,DFO_CAN,3956,2013,224.6402202,CFL,199.5806428,TW,13,0.762,RR,GSL,9,F,3
4801,DFO_CAN,3957,2013,286,CFL,377.3888518,TW,17,0.318,RR,GSL,9,F,3
4802,DFO_CAN,3958,2013,288,CFL,346.9981631,TW,17,0.046,RR,GSL,10,F,4
4803,DFO_CAN,3959,2013,267,CFL,315.7002895,TW,20,0.104,RR,GSL,10,F,4
4804,DFO_CAN,3960,2013,273,CFL,366.9562273,TW,13,0.124,RR,GSL,10,F,4
4805,DFO_CAN,3961,2013,230.472,CFL,NA,TW,10,0.81,RR,GSL,NA,NA,NA
4806,DFO_CAN,3962,2013,295.559,CFL,NA,TW,14,0.072,RR,GSL,NA,NA,NA
4807,DFO_CAN,3963,2013,250.745,CFL,NA,TW,13,0.104,RR,GSL,NA,NA,NA
4808,DFO_CAN,3964,2013,251.812,CFL,NA,TW,11,0.108,RR,GSL,NA,NA,NA
4809,DFO_CAN,3965,2013,220.869,CFL,NA,TW,10,0.192,RR,GSL,NA,NA,NA
4810,DFO_CAN,3966,2013,274.219,CFL,NA,TW,13,0.116,RR,GSL,NA,NA,NA
4811,DFO_CAN,3967,2013,287,CFL,415.4906109,TW,12,0.202,RR,GSL,9,F,3
4812,DFO_CAN,3968,2013,268.884,CFL,NA,TW,19,0.256,RR,GSL,NA,NA,NA
4813,DFO_CAN,3969,2013,266.75,CFL,NA,TW,13,0.154,RR,GSL,NA,NA,NA
4814,DFO_CAN,3970,2013,241.142,CFL,NA,TW,9,0.104,RR,GSL,NA,NA,NA
4815,DFO_CAN,3971,2013,258.214,CFL,NA,TW,12,0.224,RR,GSL,NA,NA,NA
4816,DFO_CAN,3972,2013,239.008,CFL,NA,TW,10,0.308,RR,GSL,NA,NA,NA
4817,DFO_CAN,3973,2013,288.09,CFL,NA,TW,17,0.28,RR,GSL,NA,NA,NA
4818,DFO_CAN,3974,2013,246.477,CFL,NA,TW,11,0.18,RR,GSL,NA,NA,NA
4819,DFO_CAN,3975,2013,237.941,CFL,NA,TW,10,0.258,RR,GSL,NA,NA,NA
4820,DFO_CAN,3976,2013,281.688,CFL,NA,TW,15,0.12,RR,GSL,NA,NA,NA
4821,DFO_CAN,3977,2013,263.549,CFL,NA,TW,18,0.12,RR,GSL,NA,NA,NA
4822,DFO_CAN,3978,2013,294,CFL,418.6657575,TW,17,0.076,RR,GSL,9,F,3
4823,DFO_CAN,3979,2013,288,CFL,334.2975767,TW,18,0.122,RR,GSL,9,F,3
4824,DFO_CAN,3980,2013,297,CFL,444.974115,TW,21,0.102,RR,GSL,9,F,3
4825,DFO_CAN,3981,2013,302,CFL,380.1104061,TW,17,0.154,RR,GSL,9,F,3
4826,DFO_CAN,3982,2013,300.894,CFL,NA,TW,17,0.07,RR,GSL,NA,NA,NA
4827,DFO_CAN,3983,2013,268.884,CFL,NA,TW,18,0.092,RR,GSL,NA,NA,NA
4828,DFO_CAN,3984,2013,288.09,CFL,NA,TW,15,0.102,RR,GSL,NA,NA,NA
4829,DFO_CAN,3985,2013,279.554,CFL,NA,TW,22,0.14,RR,GSL,NA,NA,NA
4830,DFO_CAN,3986,2013,284.889,CFL,NA,TW,23,0.12,RR,GSL,NA,NA,NA
4831,DFO_CAN,3987,2013,243.276,CFL,NA,TW,10,0.09,RR,GSL,NA,NA,NA
4832,DFO_CAN,3988,2013,302,CFL,403.6972093,TW,20,0.284,RR,GSL,9,F,3
4833,DFO_CAN,3989,2013,278,CFL,361.9667113,TW,17,0.098,RR,GSL,9,F,3
4834,DFO_CAN,3990,2013,266.75,CFL,NA,TW,18,0.148,RR,GSL,NA,NA,NA
4835,DFO_CAN,3991,2013,257.147,CFL,NA,TW,12,0.424,RR,GSL,NA,NA,NA
4836,DFO_CAN,3992,2013,290,CFL,352.4412715,TW,16,0.108,RR,GSL,9,F,3
4837,DFO_CAN,3993,2013,289,CFL,373.7601129,TW,14,0.18,RR,GSL,9,F,3
4838,DFO_CAN,3994,2013,295.559,CFL,NA,TW,23,0.122,RR,GSL,NA,NA,NA
4839,DFO_CAN,3995,2013,222,CFL,216.3635605,TW,18,0.078,RR,GSL,9,F,3
4840,DFO_CAN,3996,2013,259,CFL,313.88592,TW,18,0.122,RR,GSL,9,F,3
4841,DFO_CAN,3997,2013,297,CFL,415.0370186,TW,17,0.13,RR,GSL,9,F,3
4842,DFO_CAN,3998,2013,235,CFL,226.3425926,TW,18,0.298,RR,GSL,9,F,3
4843,DFO_CAN,3999,2013,292,CFL,386.9142916,TW,18,0.13,RR,GSL,9,F,3
4844,DFO_CAN,4000,2013,292,CFL,326.132914,TW,19,0.154,RR,GSL,9,F,3
4845,DFO_CAN,4001,2013,248.611,CFL,NA,TW,9,0.108,RR,GSL,NA,NA,NA
4846,DFO_CAN,4002,2013,287.023,CFL,NA,TW,17,0.124,RR,GSL,NA,NA,NA
4847,DFO_CAN,4003,2013,273,CFL,309.3499963,TW,20,0.254,RR,GSL,9,F,3
4848,DFO_CAN,4004,2013,283.822,CFL,NA,TW,14,0.322,RR,GSL,NA,NA,NA
4849,DFO_CAN,4005,2013,242,CFL,204.1165665,TW,11,0.24,RR,GSL,9,F,3
4850,DFO_CAN,4006,2013,295,CFL,405.5115788,TW,18,0.138,RR,GSL,9,F,3
4851,DFO_CAN,4007,2013,247,CFL,277.5985304,TW,19,0.304,RR,GSL,9,F,3
4852,DFO_CAN,4008,2013,268.884,CFL,NA,TW,14,0.376,RR,GSL,NA,NA,NA
4853,DFO_CAN,4009,2013,267.817,CFL,NA,TW,13,0.174,RR,GSL,NA,NA,NA
4854,DFO_CAN,4010,2013,282,CFL,393.2645848,TW,19,0.118,RR,GSL,9,F,3
4855,DFO_CAN,4011,2013,295,CFL,411.861872,TW,21,0.112,RR,GSL,9,F,3
4856,DFO_CAN,4012,2013,252,CFL,251.290173,TW,14,0.334,RR,GSL,9,F,3
4857,DFO_CAN,4013,2013,276.353,CFL,NA,TW,18,0.076,RR,GSL,NA,NA,NA
4858,DFO_CAN,4014,2013,286,CFL,430.0055668,TW,20,0.3,RR,GSL,9,F,3
4859,DFO_CAN,4015,2013,283.822,CFL,NA,TW,25,0.102,RR,GSL,NA,NA,NA
4860,DFO_CAN,4016,2013,300.894,CFL,NA,TW,22,0.468,RR,GSL,NA,NA,NA
4861,DFO_CAN,4017,2013,257.147,CFL,NA,TW,13,0.14,RR,GSL,NA,NA,NA
4862,DFO_CAN,4018,2013,291.291,CFL,NA,TW,23,0.1,RR,GSL,NA,NA,NA
4863,DFO_CAN,4019,2013,295.559,CFL,NA,TW,23,0.168,RR,GSL,NA,NA,NA
4864,DFO_CAN,4020,2013,295.559,CFL,NA,TW,19,0.274,RR,GSL,NA,NA,NA
4865,DFO_CAN,4021,2013,245.41,CFL,NA,TW,12,0.422,RR,GSL,NA,NA,NA
4866,DFO_CAN,4022,2013,262.482,CFL,NA,TW,18,0.696,RR,GSL,NA,NA,NA
4867,DFO_CAN,4023,2013,219,CFL,206.3845284,TW,12,0.51,RR,GSL,10,F,4
4868,DFO_CAN,4024,2013,216,CFL,183.7049099,TW,11,0.248,RR,GSL,9,F,3
4869,DFO_CAN,4025,2013,260,CFL,234.9608477,TW,15,0.536,RR,GSL,9,F,3
4870,DFO_CAN,4026,2013,NA,CFL,NA,TW,11,0.616,RR,GSL,NA,NA,NA
4871,DFO_CAN,4027,2013,230,CFL,196.4054962,TW,9,0.904,RR,GSL,9,F,3
4872,DFO_CAN,4028,2013,216,CFL,167.3755845,TW,8,0.964,RR,GSL,9,F,3
4873,DFO_CAN,4029,2013,220.869,CFL,NA,TW,13,0.388,RR,GSL,NA,NA,NA
4874,DFO_CAN,4030,2013,239.008,CFL,NA,TW,12,0.194,RR,GSL,NA,NA,NA
4875,DFO_CAN,4031,2013,266,CFL,268.526683,TW,18,0.872,RR,GSL,9,F,3
4876,DFO_CAN,4032,2013,283,CFL,392.3574001,TW,25,0.1,RR,GSL,9,F,3
4877,DFO_CAN,4033,2013,143,CFL,NA,TW,13,0.016,RR,GSL,NA,NA,NA
4878,DFO_CAN,4034,2013,285.956,CFL,NA,TW,14,0.116,RR,GSL,NA,NA,NA
4879,DFO_CAN,4035,2013,304.095,CFL,NA,TW,18,0.144,RR,GSL,NA,NA,NA
4880,DFO_CAN,4036,2013,231,CFL,236.3216248,TW,13,0.746,RR,GSL,9,F,3
4881,DFO_CAN,4037,2013,278,CFL,420.0265346,TW,24,0.106,RR,GSL,9,F,3
4882,DFO_CAN,4038,2013,290,CFL,237.6824019,TW,11,0.094,RR,GSL,9,F,3
4883,DFO_CAN,4039,2013,261.415,CFL,NA,TW,16,0.062,RR,GSL,NA,NA,NA
4884,DFO_CAN,4040,2013,274,CFL,293.020671,TW,12,0.578,RR,GSL,9,F,3
4885,DFO_CAN,4041,2013,260.348,CFL,NA,TW,16,0.09,RR,GSL,NA,NA,NA
4886,DFO_CAN,4042,2013,260,CFL,274.8769762,TW,26,0.028,RR,GSL,9,F,3
4887,DFO_CAN,4043,2013,269,CFL,297.5565947,TW,18,0.282,RR,GSL,9,F,3
4888,DFO_CAN,4044,2013,278,CFL,363.7810807,TW,16,0.102,RR,GSL,9,F,3
4889,DFO_CAN,4045,2013,257.147,CFL,NA,TW,10,0.09,RR,GSL,NA,NA,NA
4890,DFO_CAN,4046,2013,283.822,CFL,NA,TW,22,0.522,RR,GSL,NA,NA,NA
4891,DFO_CAN,4047,2013,310.497,CFL,NA,TW,18,0.642,RR,GSL,NA,NA,NA
4892,DFO_CAN,4048,2013,295.559,CFL,NA,TW,17,0.058,RR,GSL,NA,NA,NA
4893,DFO_CAN,4049,2013,230,CFL,218.6315223,TW,10,0.278,RR,GSL,10,F,4
4894,DFO_CAN,4050,2013,284,CFL,408.6867254,TW,24,0.134,RR,GSL,10,F,4
4895,DFO_CAN,4051,2013,290,CFL,391.4502153,TW,22,0.12,RR,GSL,10,F,4
4896,DFO_CAN,4052,2013,291.291,CFL,NA,TW,24,0.132,RR,GSL,NA,NA,NA
4897,DFO_CAN,4053,2013,280.621,CFL,NA,TW,21,0.146,RR,GSL,NA,NA,NA
4898,DFO_CAN,4054,2013,230,CFL,213.6420063,TW,12,0.098,RR,GSL,10,F,4
4899,DFO_CAN,4055,2013,279.554,CFL,NA,TW,20,0.09,RR,GSL,NA,NA,NA
4900,DFO_CAN,4056,2013,225,CFL,183.7049099,TW,12,0.29,RR,GSL,10,F,4
4901,DFO_CAN,4057,2013,268.884,CFL,NA,TW,18,0.09,RR,GSL,NA,NA,NA
4902,DFO_CAN,4058,2013,294.492,CFL,NA,TW,19,0.13,RR,GSL,NA,NA,NA
4903,DFO_CAN,4059,2013,236.874,CFL,NA,TW,11,0.318,RR,GSL,NA,NA,NA
4904,DFO_CAN,4060,2013,232,CFL,196.4054962,TW,13,0.358,RR,GSL,10,F,4
4905,DFO_CAN,4061,2013,268.884,CFL,NA,TW,14,0.11,RR,GSL,NA,NA,NA
4906,DFO_CAN,4062,2013,219.802,CFL,NA,TW,11,0.1,RR,GSL,NA,NA,NA
4907,DFO_CAN,4063,2013,203.797,CFL,NA,TW,10,0.332,RR,GSL,NA,NA,NA
4908,DFO_CAN,4064,2013,230.472,CFL,NA,TW,9,0.95,RR,GSL,NA,NA,NA
4909,DFO_CAN,4065,2013,230.472,CFL,NA,TW,12,0.076,RR,GSL,NA,NA,NA
4910,DFO_CAN,4066,2013,235.807,CFL,NA,TW,12,0.3,RR,GSL,NA,NA,NA
4911,DFO_CAN,4067,2013,236.874,CFL,NA,TW,11,0.278,RR,GSL,NA,NA,NA
4912,DFO_CAN,4068,2013,240.075,CFL,NA,TW,9,0.24,RR,GSL,NA,NA,NA
4913,DFO_CAN,4069,2013,227.271,CFL,NA,TW,11,0.312,RR,GSL,NA,NA,NA
4914,DFO_CAN,4070,2013,273.152,CFL,NA,TW,13,0.148,RR,GSL,NA,NA,NA
4915,DFO_CAN,4071,2013,233.673,CFL,NA,TW,10,0.348,RR,GSL,NA,NA,NA
4916,DFO_CAN,4072,2013,243.276,CFL,NA,TW,11,0.316,RR,GSL,NA,NA,NA
4917,DFO_CAN,4073,2013,277.42,CFL,NA,TW,17,0.116,RR,GSL,NA,NA,NA
4918,DFO_CAN,4074,2013,308.363,CFL,NA,TW,22,0.152,RR,GSL,NA,NA,NA
4919,DFO_CAN,4075,2013,279.554,CFL,NA,TW,16,0.214,RR,GSL,NA,NA,NA
4920,DFO_CAN,4076,2013,267.817,CFL,NA,TW,16,0.102,RR,GSL,NA,NA,NA
4921,DFO_CAN,4077,2013,304.095,CFL,NA,TW,19,0.102,RR,GSL,NA,NA,NA
4922,DFO_CAN,4078,2013,267.817,CFL,NA,TW,19,0.178,RR,GSL,NA,NA,NA
4923,DFO_CAN,4079,2013,243,CFL,186.4264641,TW,12,0.33,RR,GSL,9,F,3
4924,DFO_CAN,4080,2013,244,CFL,222.7138537,TW,14,0.274,RR,GSL,9,F,3
4925,DFO_CAN,4081,2013,271.018,CFL,NA,TW,11,0.12,RR,GSL,NA,NA,NA
4926,DFO_CAN,4082,2013,238,CFL,177.3546167,TW,14,0.112,RR,GSL,9,F,3
4927,DFO_CAN,4083,2013,274,CFL,346.0909783,TW,20,0.06,RR,GSL,9,F,3
4928,DFO_CAN,4084,2013,243,CFL,427.2840125,TW,18,0.062,RR,GSL,9,F,3
4929,DFO_CAN,4085,2013,297,CFL,393.7181772,TW,17,0.25,RR,GSL,9,F,3
4930,DFO_CAN,4086,2013,250,CFL,264.8979441,TW,14,0.074,RR,GSL,9,F,3
4931,DFO_CAN,4087,2013,280,CFL,323.8649522,TW,23,0.114,RR,GSL,9,F,3
4932,DFO_CAN,4088,2013,NA,CFL,NA,TW,16,0.104,RR,W_ATL,NA,NA,NA
4933,DFO_CAN,4089,2013,NA,CFL,NA,TW,18,0.134,RR,W_ATL,NA,NA,NA
4934,DFO_CAN,4090,2013,NA,CFL,NA,TW,24,0.094,RR,W_ATL,NA,NA,NA
4935,DFO_CAN,4091,2013,NA,CFL,NA,TW,12,0.142,RR,W_ATL,NA,NA,NA
4936,DFO_CAN,4092,2013,268.5111808,CFL,318.6486399,TW,18,0.162,RR,W_ATL,8,S,3
4937,DFO_CAN,4093,2013,NA,CFL,NA,TW,15,0.172,RR,W_ATL,NA,NA,NA
4938,DFO_CAN,4094,2013,304.4282456,CFL,462.6642174,TW,23,0.102,RR,W_ATL,8,S,3
4939,DFO_CAN,4095,2013,277.1287462,CFL,349.9964086,TW,21,0.102,RR,W_ATL,8,S,3
4940,DFO_CAN,4096,2013,286.3045057,CFL,385.5535145,TW,16,0.128,RR,W_ATL,8,S,3
4941,DFO_CAN,4097,2013,220.4892271,CFL,177.4680148,TW,21,0.082,RR,W_ATL,8,S,3
4942,DFO_CAN,4098,2013,233.4761211,CFL,210.3534616,TW,20,0.106,RR,W_ATL,8,S,3
4943,DFO_CAN,4099,2013,269.1530533,CFL,320.9166018,TW,17,0.264,RR,W_ATL,8,S,3
4944,DFO_CAN,4100,2013,280.8151923,CFL,364.0078769,TW,18,0.22,RR,W_ATL,8,S,3
4945,DFO_CAN,4101,2013,272.085,CFL,NA,TW,12,0.256,RR,W_ATL,NA,NA,NA
4946,DFO_CAN,4102,2013,268.5111808,CFL,318.6486399,TW,19,0.294,RR,W_ATL,8,S,3
4947,DFO_CAN,4103,2013,223.52,CFL,174.6330625,TW,10,0.406,RR,W_ATL,8,S,3
4948,DFO_CAN,4104,2013,203.8703306,CFL,140.6136347,TW,11,0.584,RR,W_ATL,8,S,3
4949,DFO_CAN,4105,2013,203.2,CFL,130.9747968,TW,9,0.716,RR,W_ATL,8,S,3
4950,DFO_CAN,4106,2013,243.84,CFL,228.4971564,TW,13,0.496,RR,W_ATL,8,S,3
4951,DFO_CAN,4107,2013,243.84,CFL,265.3515365,TW,17,0.158,RR,W_ATL,8,S,3
4952,DFO_CAN,4108,2013,193.04,CFL,251.7437654,TW,10,0.276,RR,W_ATL,10,F,4
4953,DFO_CAN,4109,2013,223.52,CFL,185.9728717,TW,10,0.366,RR,W_ATL,9,F,3
4954,DFO_CAN,4110,2013,243.84,CFL,255.1457081,TW,11,0.346,RR,W_ATL,10,F,4
4955,DFO_CAN,4111,2013,294.64,CFL,409.9341044,TW,21,0.128,RR,W_ATL,10,F,4
4956,DFO_CAN,4112,2013,254,CFL,261.9495937,TW,19,0.134,RR,W_ATL,8,S,3
4957,DFO_CAN,4113,2013,190.5,CFL,218.2913281,TW,11,0.372,RR,W_ATL,9,F,3
4958,DFO_CAN,4114,2013,233.68,CFL,223.9612327,TW,9,0.102,RR,W_ATL,8,S,3
4959,DFO_CAN,4115,2013,271.018,CFL,NA,TW,13,0.284,RR,W_ATL,NA,NA,NA
4960,DFO_CAN,4116,2013,236.22,CFL,239.2699752,TW,9,0.272,RR,W_ATL,10,F,4
4961,DFO_CAN,4117,2013,261.62,CFL,286.897174,TW,11,0.134,RR,W_ATL,8,S,3
4962,DFO_CAN,4118,2013,279.4,CFL,391.7904096,TW,18,0.13,RR,W_ATL,10,F,4
4963,DFO_CAN,4119,2013,253.946,CFL,NA,TW,9,0.918,RR,W_ATL,NA,NA,NA
4964,DFO_CAN,4120,2013,295.559,CFL,NA,TW,20,0.384,RR,W_ATL,NA,NA,NA
4965,DFO_CAN,4121,2013,241.3,CFL,230.1981278,TW,14,0.12,RR,W_ATL,10,F,4
4966,DFO_CAN,4122,2013,218.44,CFL,188.807824,TW,12,0.488,RR,W_ATL,9,F,3
4967,DFO_CAN,4123,2013,238.76,CFL,239.8369656,TW,11,0.398,RR,W_ATL,10,F,4
4968,DFO_CAN,4124,2013,289.56,CFL,411.0680853,TW,24,0.264,RR,W_ATL,10,F,4
4969,DFO_CAN,4125,2013,221.936,CFL,NA,TW,10,0.102,RR,W_ATL,NA,NA,NA
4970,DFO_CAN,4126,2013,238.76,CFL,249.4758035,TW,13,0.1,RR,W_ATL,9,F,3
